"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"1","Golden State Warriors","3/5/17",2016,3,7,50,"shot_yes","Alley Oop Layup shot","2PT Field Goal",1,"New York Knicks",17,2,"Draymond Green",29
"2","Golden State Warriors","12/30/16",2016,3,7,48,"shot_yes","Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",9,7,"Draymond Green",29
"3","Golden State Warriors","1/16/17",2016,1,9,6,"shot_yes","Alley Oop Layup shot","2PT Field Goal",1,"Cleveland Cavaliers",4,11,"Draymond Green",3
"4","Golden State Warriors","12/7/16",2016,2,0,43,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",24
"5","Golden State Warriors","11/19/16",2016,1,8,43,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green",4
"6","Golden State Warriors","1/22/17",2016,3,9,27,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green",27
"7","Golden State Warriors","11/4/16",2016,4,6,6,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Draymond Green",42
"8","Golden State Warriors","3/16/17",2016,3,1,20,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green",35
"9","Golden State Warriors","2/4/17",2016,4,0,57,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Draymond Green",48
"10","Golden State Warriors","12/20/16",2016,3,3,22,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,"Draymond Green",33
"11","Golden State Warriors","1/2/17",2016,1,10,50,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Draymond Green",2
"12","Golden State Warriors","12/25/16",2016,4,1,31,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",47
"13","Golden State Warriors","11/21/16",2016,1,8,13,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,"Draymond Green",4
"14","Golden State Warriors","1/20/17",2016,2,2,22,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",22
"15","Golden State Warriors","2/27/17",2016,1,5,36,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green",7
"16","Golden State Warriors","11/16/16",2016,2,3,43,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,"Draymond Green",21
"17","Golden State Warriors","2/27/17",2016,4,4,21,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green",44
"18","Golden State Warriors","11/9/16",2016,4,8,48,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green",40
"19","Golden State Warriors","12/7/16",2016,1,6,31,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",6
"20","Golden State Warriors","3/28/17",2016,1,9,6,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",3
"21","Golden State Warriors","3/20/17",2016,3,9,8,"shot_no","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",27
"22","Golden State Warriors","3/18/17",2016,1,1,7,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green",11
"23","Golden State Warriors","11/19/16",2016,1,8,19,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green",4
"24","Golden State Warriors","10/30/16",2016,1,1,58,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,"Draymond Green",11
"25","Golden State Warriors","3/21/17",2016,2,3,24,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green",21
"26","Golden State Warriors","12/25/16",2016,2,8,48,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-6,7,"Draymond Green",16
"27","Golden State Warriors","1/25/17",2016,3,6,54,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-17,2,"Draymond Green",30
"28","Golden State Warriors","11/13/16",2016,4,2,39,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Phoenix Suns",1,8,"Draymond Green",46
"29","Golden State Warriors","10/25/16",2016,1,9,28,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-19,3,"Draymond Green",3
"30","Golden State Warriors","12/15/16",2016,3,9,39,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",0,13,"Draymond Green",27
"31","Golden State Warriors","1/29/17",2016,1,6,16,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-15,-1,"Draymond Green",6
"32","Golden State Warriors","1/2/17",2016,4,0,53,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Denver Nuggets",6,21,"Draymond Green",48
"33","Golden State Warriors","12/28/16",2016,3,7,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,8,"Draymond Green",29
"34","Golden State Warriors","2/11/17",2016,2,10,37,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-19,-6,"Draymond Green",14
"35","Golden State Warriors","11/9/16",2016,1,2,15,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,11,"Draymond Green",10
"36","Golden State Warriors","2/10/17",2016,2,3,16,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-9,2,"Draymond Green",21
"37","Golden State Warriors","10/25/16",2016,2,6,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",4,16,"Draymond Green",18
"38","Golden State Warriors","11/25/16",2016,1,4,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-21,-2,"Draymond Green",8
"39","Golden State Warriors","12/28/16",2016,2,4,16,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",-6,7,"Draymond Green",20
"40","Golden State Warriors","12/7/16",2016,3,11,38,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",12,16,"Draymond Green",25
"41","Golden State Warriors","11/25/16",2016,2,6,17,"shot_no","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",1,21,"Draymond Green",18
"42","Golden State Warriors","1/18/17",2016,1,7,54,"shot_no","Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-16,21,"Draymond Green",5
"43","Golden State Warriors","12/5/16",2016,3,3,40,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",-2,13,"Draymond Green",33
"44","Golden State Warriors","11/7/16",2016,1,4,1,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",1,16,"Draymond Green",8
"45","Golden State Warriors","12/1/16",2016,1,5,41,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",-7,13,"Draymond Green",7
"46","Golden State Warriors","2/1/17",2016,4,10,36,"shot_no","Driving Bank Hook Shot","2PT Field Goal",7,"Charlotte Hornets",64,38,"Draymond Green",38
"47","Golden State Warriors","11/13/16",2016,1,3,52,"shot_no","Driving Bank shot","2PT Field Goal",6,"Phoenix Suns",53,43,"Draymond Green",9
"48","Golden State Warriors","12/20/16",2016,1,6,47,"shot_no","Driving Bank shot","2PT Field Goal",10,"Utah Jazz",92,46,"Draymond Green",6
"49","Golden State Warriors","3/31/17",2016,2,3,5,"shot_yes","Driving Bank shot","2PT Field Goal",4,"Houston Rockets",-9,46,"Draymond Green",21
"50","Golden State Warriors","12/30/16",2016,1,5,57,"shot_yes","Driving Bank shot","2PT Field Goal",3,"Dallas Mavericks",-9,31,"Draymond Green",7
"51","Golden State Warriors","11/7/16",2016,4,5,17,"shot_yes","Driving Bank shot","2PT Field Goal",7,"New Orleans Pelicans",12,77,"Draymond Green",43
"52","Golden State Warriors","4/4/17",2016,2,4,56,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,"Draymond Green",20
"53","Golden State Warriors","2/28/17",2016,2,4,16,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,"Draymond Green",20
"54","Golden State Warriors","1/2/17",2016,2,3,42,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Draymond Green",21
"55","Golden State Warriors","12/1/16",2016,4,4,7,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",44
"56","Golden State Warriors","2/11/17",2016,4,10,15,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",38
"57","Golden State Warriors","2/10/17",2016,4,10,11,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",4,2,"Draymond Green",38
"58","Golden State Warriors","3/18/17",2016,2,4,43,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green",20
"59","Golden State Warriors","2/8/17",2016,2,0,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,"Draymond Green",24
"60","Golden State Warriors","3/16/17",2016,2,8,57,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green",16
"61","Golden State Warriors","3/31/17",2016,1,7,7,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",5
"62","Golden State Warriors","2/27/17",2016,3,11,44,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green",25
"63","Golden State Warriors","2/23/17",2016,4,11,43,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",37
"64","Golden State Warriors","11/28/16",2016,1,5,32,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,"Draymond Green",7
"65","Golden State Warriors","12/25/16",2016,3,2,59,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",34
"66","Golden State Warriors","1/18/17",2016,4,3,20,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",45
"67","Golden State Warriors","1/16/17",2016,4,6,59,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",42
"68","Golden State Warriors","12/30/16",2016,3,5,17,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green",31
"69","Golden State Warriors","3/29/17",2016,1,11,21,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",6,-1,"Draymond Green",1
"70","Golden State Warriors","4/4/17",2016,2,0,48,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-7,21,"Draymond Green",24
"71","Golden State Warriors","2/28/17",2016,3,10,29,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Washington Wizards",6,2,"Draymond Green",26
"72","Golden State Warriors","11/7/16",2016,1,11,45,"shot_no","Driving Floating Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",22,31,"Draymond Green",1
"73","Golden State Warriors","11/16/16",2016,1,10,11,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",4,"Toronto Raptors",32,38,"Draymond Green",2
"74","Golden State Warriors","10/30/16",2016,2,2,2,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Phoenix Suns",42,36,"Draymond Green",22
"75","Golden State Warriors","3/28/17",2016,4,4,11,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Houston Rockets",19,90,"Draymond Green",44
"76","Golden State Warriors","3/2/17",2016,3,6,57,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",11,"Chicago Bulls",19,111,"Draymond Green",30
"77","Golden State Warriors","2/11/17",2016,3,0,25,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"Oklahoma City Thunder",-9,70,"Draymond Green",36
"78","Golden State Warriors","11/18/16",2016,3,4,18,"shot_no","Driving Floating Jump Shot","2PT Field Goal",12,"Boston Celtics",-119,21,"Draymond Green",32
"79","Golden State Warriors","12/15/16",2016,3,7,58,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"New York Knicks",-11,56,"Draymond Green",29
"80","Golden State Warriors","4/4/17",2016,1,6,12,"shot_no","Driving Floating Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-9,67,"Draymond Green",6
"81","Golden State Warriors","11/16/16",2016,4,2,50,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Toronto Raptors",-14,56,"Draymond Green",46
"82","Golden State Warriors","11/13/16",2016,1,4,17,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",8,"Phoenix Suns",4,82,"Draymond Green",8
"83","Golden State Warriors","10/30/16",2016,4,8,17,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Phoenix Suns",10,51,"Draymond Green",40
"84","Golden State Warriors","12/25/16",2016,4,3,49,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-58,41,"Draymond Green",45
"85","Golden State Warriors","11/16/16",2016,3,3,56,"shot_no","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",-29,51,"Draymond Green",33
"86","Golden State Warriors","11/10/16",2016,3,0,44,"shot_no","Driving Hook Shot","2PT Field Goal",2,"Denver Nuggets",1,26,"Draymond Green",36
"87","Golden State Warriors","3/16/17",2016,2,0,26,"shot_yes","Driving Hook Shot","2PT Field Goal",8,"Orlando Magic",4,80,"Draymond Green",24
"88","Golden State Warriors","3/24/17",2016,3,11,34,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,23,"Draymond Green",25
"89","Golden State Warriors","12/1/16",2016,1,6,5,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",6,21,"Draymond Green",6
"90","Golden State Warriors","1/16/17",2016,2,11,34,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",2,13,"Draymond Green",13
"91","Golden State Warriors","3/18/17",2016,4,5,47,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-12,21,"Draymond Green",43
"92","Golden State Warriors","3/2/17",2016,3,1,25,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Chicago Bulls",2,7,"Draymond Green",35
"93","Golden State Warriors","2/11/17",2016,2,2,29,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",28,3,"Draymond Green",22
"94","Golden State Warriors","11/21/16",2016,3,9,15,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Indiana Pacers",12,16,"Draymond Green",27
"95","Golden State Warriors","3/2/17",2016,1,0,56,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",22,16,"Draymond Green",12
"96","Golden State Warriors","2/11/17",2016,4,4,44,"shot_no","Driving Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",1,-6,"Draymond Green",44
"97","Golden State Warriors","2/13/17",2016,2,8,53,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",22,16,"Draymond Green",16
"98","Golden State Warriors","3/6/17",2016,1,9,57,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",19,7,"Draymond Green",3
"99","Golden State Warriors","10/25/16",2016,1,2,58,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-16,11,"Draymond Green",10
"100","Golden State Warriors","1/8/17",2016,4,10,40,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",10,11,"Draymond Green",38
"101","Golden State Warriors","3/28/17",2016,3,10,52,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",20,7,"Draymond Green",26
"102","Golden State Warriors","1/6/17",2016,4,6,47,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-17,21,"Draymond Green",42
"103","Golden State Warriors","1/29/17",2016,4,2,50,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",25,13,"Draymond Green",46
"104","Golden State Warriors","11/28/16",2016,4,6,55,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",6,13,"Draymond Green",42
"105","Golden State Warriors","2/1/17",2016,2,1,47,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,"Draymond Green",23
"106","Golden State Warriors","12/8/16",2016,1,9,37,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",27,7,"Draymond Green",3
"107","Golden State Warriors","11/18/16",2016,4,1,29,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Boston Celtics",-14,11,"Draymond Green",47
"108","Golden State Warriors","12/1/16",2016,2,2,17,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",10,7,"Draymond Green",22
"109","Golden State Warriors","11/16/16",2016,2,0,31,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-20,18,"Draymond Green",24
"110","Golden State Warriors","3/14/17",2016,4,3,7,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",14,13,"Draymond Green",45
"111","Golden State Warriors","11/4/16",2016,4,6,35,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",0,21,"Draymond Green",42
"112","Golden State Warriors","12/8/16",2016,3,4,27,"shot_no","Driving Layup Shot","2PT Field Goal",3,"Utah Jazz",32,8,"Draymond Green",32
"113","Golden State Warriors","3/5/17",2016,2,1,34,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",10,-1,"Draymond Green",23
"114","Golden State Warriors","10/30/16",2016,3,10,51,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",4,16,"Draymond Green",26
"115","Golden State Warriors","3/14/17",2016,2,4,45,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",2,8,"Draymond Green",20
"116","Golden State Warriors","1/20/17",2016,3,11,51,"shot_yes","Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",-38,11,"Draymond Green",25
"117","Golden State Warriors","3/16/17",2016,3,7,26,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Orlando Magic",1,3,"Draymond Green",29
"118","Golden State Warriors","3/5/17",2016,4,10,8,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-19,3,"Draymond Green",38
"119","Golden State Warriors","12/30/16",2016,2,4,8,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Dallas Mavericks",4,3,"Draymond Green",20
"120","Golden State Warriors","3/2/17",2016,1,8,54,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-27,11,"Draymond Green",4
"121","Golden State Warriors","12/23/16",2016,4,1,31,"shot_yes","Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,"Draymond Green",47
"122","Golden State Warriors","12/7/16",2016,3,7,7,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",29
"123","Golden State Warriors","2/4/17",2016,4,11,23,"shot_yes","Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Draymond Green",37
"124","Golden State Warriors","3/28/17",2016,2,2,7,"shot_yes","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",22
"125","Golden State Warriors","1/28/17",2016,2,2,1,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",22
"126","Golden State Warriors","12/25/16",2016,4,6,31,"shot_yes","Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",42
"127","Golden State Warriors","1/18/17",2016,3,9,57,"shot_yes","Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",27
"128","Golden State Warriors","11/25/16",2016,3,7,16,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Draymond Green",29
"129","Golden State Warriors","11/9/16",2016,2,2,53,"shot_no","Fadeaway Bank shot","2PT Field Goal",14,"Dallas Mavericks",128,72,"Draymond Green",22
"130","Golden State Warriors","1/20/17",2016,4,11,26,"shot_no","Fadeaway Jump Shot","2PT Field Goal",10,"Houston Rockets",105,3,"Draymond Green",37
"131","Golden State Warriors","2/25/17",2016,3,11,44,"shot_no","Fadeaway Jump Shot","2PT Field Goal",17,"Brooklyn Nets",128,121,"Draymond Green",25
"132","Golden State Warriors","2/23/17",2016,1,11,9,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Los Angeles Clippers",-73,46,"Draymond Green",1
"133","Golden State Warriors","11/4/16",2016,2,5,22,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-15,1,"Draymond Green",19
"134","Golden State Warriors","12/25/16",2016,3,6,29,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-5,"Draymond Green",30
"135","Golden State Warriors","12/20/16",2016,2,4,40,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Utah Jazz",2,120,"Draymond Green",20
"136","Golden State Warriors","11/9/16",2016,1,11,39,"shot_no","Floating Jump shot","2PT Field Goal",9,"Dallas Mavericks",-1,97,"Draymond Green",1
"137","Golden State Warriors","1/28/17",2016,2,10,35,"shot_no","Floating Jump shot","2PT Field Goal",10,"Los Angeles Clippers",6,105,"Draymond Green",14
"138","Golden State Warriors","3/6/17",2016,3,4,54,"shot_no","Floating Jump shot","2PT Field Goal",3,"Atlanta Hawks",33,13,"Draymond Green",32
"139","Golden State Warriors","3/26/17",2016,3,0,33,"shot_no","Floating Jump shot","2PT Field Goal",10,"Memphis Grizzlies",-91,51,"Draymond Green",36
"140","Golden State Warriors","3/24/17",2016,2,1,56,"shot_yes","Floating Jump shot","2PT Field Goal",6,"Sacramento Kings",2,65,"Draymond Green",23
"141","Golden State Warriors","1/6/17",2016,2,5,52,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Memphis Grizzlies",91,90,"Draymond Green",19
"142","Golden State Warriors","10/25/16",2016,2,7,22,"shot_no","Floating Jump shot","2PT Field Goal",6,"San Antonio Spurs",-1,61,"Draymond Green",17
"143","Golden State Warriors","11/28/16",2016,3,6,33,"shot_no","Floating Jump shot","2PT Field Goal",4,"Atlanta Hawks",-1,47,"Draymond Green",30
"144","Golden State Warriors","11/7/16",2016,4,3,51,"shot_no","Floating Jump shot","2PT Field Goal",9,"New Orleans Pelicans",89,39,"Draymond Green",45
"145","Golden State Warriors","11/16/16",2016,4,4,1,"shot_no","Floating Jump shot","2PT Field Goal",6,"Toronto Raptors",9,61,"Draymond Green",44
"146","Golden State Warriors","12/1/16",2016,4,7,5,"shot_no","Floating Jump shot","2PT Field Goal",10,"Houston Rockets",-63,90,"Draymond Green",41
"147","Golden State Warriors","3/31/17",2016,1,6,16,"shot_no","Floating Jump shot","2PT Field Goal",12,"Houston Rockets",46,111,"Draymond Green",6
"148","Golden State Warriors","3/20/17",2016,1,11,9,"shot_no","Floating Jump shot","2PT Field Goal",15,"Oklahoma City Thunder",-155,-11,"Draymond Green",1
"149","Golden State Warriors","11/13/16",2016,1,6,37,"shot_no","Floating Jump shot","2PT Field Goal",14,"Phoenix Suns",2,144,"Draymond Green",6
"150","Golden State Warriors","11/18/16",2016,1,1,31,"shot_no","Floating Jump shot","2PT Field Goal",8,"Boston Celtics",-6,82,"Draymond Green",11
"151","Golden State Warriors","11/4/16",2016,2,5,54,"shot_yes","Hook Shot","2PT Field Goal",6,"Los Angeles Lakers",-59,32,"Draymond Green",19
"152","Golden State Warriors","3/31/17",2016,3,11,7,"shot_no","Jump Bank Shot","2PT Field Goal",3,"Houston Rockets",4,36,"Draymond Green",25
"153","Golden State Warriors","12/3/16",2016,1,9,30,"shot_yes","Jump Bank Shot","2PT Field Goal",10,"Phoenix Suns",-101,41,"Draymond Green",3
"154","Golden State Warriors","11/16/16",2016,4,6,23,"shot_no","Jump Bank Shot","3PT Field Goal",26,"Toronto Raptors",-2,262,"Draymond Green",42
"155","Golden State Warriors","3/29/17",2016,3,0,41,"shot_yes","Jump Bank Shot","2PT Field Goal",4,"San Antonio Spurs",-45,3,"Draymond Green",36
"156","Golden State Warriors","2/27/17",2016,4,6,26,"shot_yes","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-241,-6,"Draymond Green",42
"157","Golden State Warriors","3/31/17",2016,4,1,37,"shot_no","Jump Shot","2PT Field Goal",10,"Houston Rockets",94,36,"Draymond Green",47
"158","Golden State Warriors","3/31/17",2016,1,3,5,"shot_no","Jump Shot","2PT Field Goal",17,"Houston Rockets",107,134,"Draymond Green",9
"159","Golden State Warriors","3/31/17",2016,4,4,51,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-27,262,"Draymond Green",44
"160","Golden State Warriors","3/31/17",2016,3,11,28,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",69,262,"Draymond Green",25
"161","Golden State Warriors","3/31/17",2016,4,0,50,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",-48,47,"Draymond Green",48
"162","Golden State Warriors","3/31/17",2016,3,0,33,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",78,254,"Draymond Green",36
"163","Golden State Warriors","3/29/17",2016,1,8,11,"shot_no","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",79,247,"Draymond Green",4
"164","Golden State Warriors","3/28/17",2016,4,1,12,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",51,242,"Draymond Green",47
"165","Golden State Warriors","3/28/17",2016,3,4,1,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",181,169,"Draymond Green",32
"166","Golden State Warriors","3/28/17",2016,1,1,36,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",92,232,"Draymond Green",11
"167","Golden State Warriors","3/28/17",2016,2,5,59,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",107,224,"Draymond Green",19
"168","Golden State Warriors","3/28/17",2016,2,0,3,"shot_no","Jump Shot","3PT Field Goal",34,"Houston Rockets",-78,331,"Draymond Green",24
"169","Golden State Warriors","3/28/17",2016,1,6,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",138,210,"Draymond Green",6
"170","Golden State Warriors","3/28/17",2016,4,2,14,"shot_yes","Jump Shot","2PT Field Goal",16,"Houston Rockets",-161,38,"Draymond Green",46
"171","Golden State Warriors","3/26/17",2016,1,8,20,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-125,237,"Draymond Green",4
"172","Golden State Warriors","3/26/17",2016,4,1,17,"shot_no","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",37,41,"Draymond Green",47
"173","Golden State Warriors","3/24/17",2016,1,0,0,"shot_no","Jump Shot","2PT Field Goal",6,"Sacramento Kings",-11,65,"Draymond Green",12
"174","Golden State Warriors","3/24/17",2016,3,9,54,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",22,262,"Draymond Green",27
